deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	JA	SW	61.67%	86.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	JA	BN	0.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	JA	TE	11.67%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	JA	TH	18.33%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	EN	76.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	FR	81.67%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	DE	10.0%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	ZH	90.0%	88.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	JA	46.67%	43.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	RU	93.33%	90.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	ES	98.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	SW	36.67%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	BN	0.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	TE	0.0%	83.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	RU	TH	35.0%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	EN	100.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	FR	83.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	DE	40.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	ZH	91.67%	90.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	JA	38.33%	28.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	RU	85.0%	85.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	ES	95.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	SW	30.0%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	BN	0.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	TE	0.0%	75.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	ES	TH	46.67%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	EN	98.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	FR	93.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	DE	16.67%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	ZH	81.67%	76.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	JA	56.67%	30.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	RU	86.67%	81.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	ES	95.0%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	SW	63.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	BN	0.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	TE	0.0%	83.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	SW	TH	76.67%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	EN	100.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	FR	41.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	DE	0.0%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	ZH	95.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	JA	1.67%	8.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	RU	76.67%	83.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	ES	88.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	SW	23.33%	56.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	BN	0.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	TE	0.0%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	BN	TH	10.0%	90.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	EN	100.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	FR	66.67%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	DE	0.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	ZH	91.67%	83.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	JA	0.0%	0.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	RU	90.0%	91.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	ES	95.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	SW	43.33%	71.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B	aime_combined	TE	BN	0.0%	68.33%
